PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,PROP_NAME,PRICE_SQFT,MAP_DETAILS,AMENITIES,AREA,PRICE,PROP_HEADING,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,location,BALCONY_NUM,FLOOR_NUM,CARPET_SQFT,SUPERBUILTUP_SQFT,BUILTUP_SQFT,SUPER_AREA,SUPERAREA_UNIT,SUPER_SQFT
W69198880,S,My property is near by sakherbazar metro station on joka- Bbd bag metro route,Independent/Builder Floor,Kolkata South,1.0,1,2.0,3888.0,2,8,6,3.0,24,,3888.0,"{'LATITUDE': '22.4606071', 'LONGITUDE': '88.3129969'}","24,101",900 sq.ft.,35 L,2 BHK Independent Builder Floor in Thakurpukur,"['READY TO MOVE', 'RESALE']",18.0,"[{'category': 'ReligiousPlace', 'text': '2 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'Hospital', 'text': '12 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'BusDepot', 'text': '1 Bus Depot', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",,,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6839', 'LOCALITY_NAME': 'Thakurpukur', 'ADDRESS': None}",1.0,G,900.0,,,,,
H69813372,S,"This 3 bhk flat is located in shyam vihar phase 2, which houses some of the most spacious flats in raghunathpur, kolkata north. This residential flat is east-Facing direction. The flat is over 1345 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 5th level of a 7 storey building. As the project is already ready to move, so you can easily move into this 10 years old property. The beautifully designed marble flooring enhances the beauty of the flat. Shyam vihar phase 2 is designed very well to provide modern facilities such as water softening plant, fitness centre / gym, park, lift(s), club house / community center and security personnel.
 Additional details :

The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1.0,1,3.0,5204.0,0,3,3,6.0,"12,24,3,5,6,9,40,41,20,42,31,21",BCN Shyam Vihar Phase 2,5204.0,"{'LATITUDE': '22.620974', 'LONGITUDE': '88.42882'}","5,20,21,24,6,9,40,41,42,12,3,31",1345 sq.ft.,68 L,3 BHK Flat in Raghunathpur,"['READY TO MOVE', 'RESALE']",49.0,"[{'category': 'ReligiousPlace', 'text': '3 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '23 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",BCN Shyam Vihar Phase 2,BCN Shyam Vihar Phase 2,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '544', 'LOCALITY_NAME': 'Raghunathpur', 'ADDRESS': None}",2.0,5,,1345.0,,,,
Y68847528,S,"Located in the popular residential address of paikpara, kolkata north, meridian splendora is one of the most preferred destination for apartments in kolkata north. This 3 bhk flat is your ticket to be a part of this community. The flat is over 1500 sq.Ft. Carpet area and comes with 3 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 13th level of a 17 storey building. This 0-1 year old property is available for immediate possession as the project is ready to move.",Residential Apartment,Kolkata North,1.0,1,3.0,8468.0,4,5,6,17.0,"1,12,3,20,21",Meridian Splendora,8468.0,"{'LATITUDE': '22.6148078', 'LONGITUDE': '88.3894769'}","20,21,1,12,3,103",1476 sq.ft.,1.25 Cr,3 BHK Flat in Paikpara,"['READY TO MOVE', 'RESALE', 'RERA | HIRA']",12.0,"[{'category': 'MetroStation', 'text': '1 Metro Station', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'Shopping', 'text': '2 Shoppings', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '2 Connectivities', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'RailwayStation', 'text': '1 Railway Station', 'className': 'rail', 'icon': 'https://static.99acres.com/universalapp/img/rail.png'}, {'category': 'Miscellaneous', 'text': '3 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Meridian Splendora,Meridian Splendora,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '531', 'LOCALITY_NAME': 'Paikpara', 'ADDRESS': None}",2.0,13,,,1476.0,,,
Z70038928,S,"We are the proud owners of this 2 bhk apartment available in rechi new panchabati complex, kaikhali, kolkata north. This it is a and the unit is located on 2nd floor and has a carpet area of 1050 sq.Ft. . It has 2 bathroom(s) and 1 balcony(s). The ownership is freehold type.

 Additional details :


Parking:1 covered (120 sq, ft.)

The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1.0,1,2.0,6190.0,0,4,2,6.0,N,Rechi New Panchabati Complex,6190.0,"{'LATITUDE': '22.632236', 'LONGITUDE': '88.427505'}",,1050 sq.ft.,75 L,2 BHK Flat in Kaikhali,"['READY TO MOVE', 'RESALE']",48.0,"[{'category': 'ReligiousPlace', 'text': '3 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '24 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'BusDepot', 'text': '1 Bus Depot', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Rechi New Panchabati Complex,Rechi New Panchabati Complex,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '5081', 'LOCALITY_NAME': 'Kaikhali', 'ADDRESS': None}",1.0,2,1050.0,,,,,
I69907456,S,"We are the proud owners of this 2 bhk apartment available in shantikunja flat, garia, kolkata south. This it is a and the unit is located on 3rd floor and has a super built-Up area of 500 sq.Ft. . It has 1 bathroom(s) and 1 balcony(s). The ownership is freehold type.",Residential Apartment,Kolkata South,1.0,1,2.0,3800.0,0,0,3,4.0,N,Shantikunja Flat,3800.0,"{'LATITUDE': '22.465577', 'LONGITUDE': '88.395016'}",,500 sq.ft.,19 L,2 BHK Flat in Garia,"['READY TO MOVE', 'RESALE']",45.0,"[{'category': 'MetroStation', 'text': '3 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '9 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '2 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '15 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'Pharmacy', 'text': '1 Pharmacy', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Shantikunja Flat,Shantikunja Flat,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '651', 'LOCALITY_NAME': 'Garia', 'ADDRESS': None}",1.0,4,,500.0,,,,
A69919050,S,"This apartment is in the middle of greenery and nature and adjacent to star mall which is the major attraction for the locality. Having 3 sides and south open on 6th floor, the bedrooms are very airy and well lit. As a result most of the time fans and lights are not required due to natural light and air. Master bedroom is so airy that ac installation would not be required as it has an attached balcony with 2 windows. All accessibility like metro, bus stop, schools, hospitals, market, petrol pumps, railway station are in walkable distance from the apartment.
 Additional details :

The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.",Residential Apartment,Kolkata North,1.0,1,3.0,4401.0,4,1,1,7.0,"33,23,12,24,47,25,39,28,29,19,3,5,6,9,40,30,41,20,42,31,21,32",Bengal Shelter Sisirkunja,4401.0,"{'LATITUDE': '22.70267', 'LONGITUDE': '88.472819'}","5,20,21,32,23,24,47,39,28,29,19,6,9,40,30,41,42,33,12,25,3,31,102,103",1045 sq.ft.,46 L,3 BHK Flat in Madhyamgram,"['READY TO MOVE', 'RESALE']",26.0,"[{'category': 'ReligiousPlace', 'text': '6 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'Hospital', 'text': '17 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}]",Bengal Shelter Sisirkunja,Bengal Shelter Sisirkunja,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",2.0,6,,1045.0,,,,
V68508220,S,"Plot of land with a 2-Storey house; 4 bedrooms, 3 toilets/baths; West facing; Underground water reservoir and overhead water tank; Excellent location close to new barrackpore station and bus stand (West); Excellent for multi-Storey apartment project; Boundary wall on all sides; 12 feet municipality road on the west and 8 feet road on the southern side;",Residential Land,Kolkata North,1.0,1,,3585.0,0,4,0,2.0,24,,3585.0,"{'LATITUDE': '22.68682', 'LONGITUDE': '88.44281'}",24,3068 sq.ft.,1.1 Cr,Residential land / Plot in New Barrakpur,"['CORNER PROPERTY', 'READY TO MOVE', 'RESALE']",19.0,"[{'category': 'Hospital', 'text': '11 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'BusDepot', 'text': '2 Bus Depots', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",,,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '8669', 'LOCALITY_NAME': 'New Barrakpur', 'ADDRESS': None}",,,,,,3068.0,sq.ft.,3068.0
M68100286,P,"Located in chetla,this property stands out for its closeness to metro",Residential Apartment,Kolkata South,,0,2.0,10.0,1,0,1,4.0,"23,19,21",7 seas apartment kolkata,10.0,"{'LATITUDE': '22.5129808', 'LONGITUDE': '88.3360765'}","21,23,19,105,103",500 sq.ft.,"5,000/Bedroom",2 BHK Flat in Chetla,"['FURNISHED', 'PRIVATE ROOM']",50.0,"[{'category': 'MetroStation', 'text': '2 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '5 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '21 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Pharmacy', 'text': '1 Pharmacy', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",7 seas apartment kolkata,7 seas apartment kolkata,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '5083', 'LOCALITY_NAME': 'Chetla', 'ADDRESS': None}",1.0,4,500.0,,,,,
D69183682,S,"This lovely 2 bhk apartment/flat in sahapur is available for sale in one of kolkata south's most popular projects, upasana. This is a east-Facing property. The flat is over 950 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms . The residential building has 1 floor in total and the flat for sale is located on the ground floor. This 10+ years old property is available for immediate possession as the project is ready to move. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look.1. The property is located 5 minutes walking distance from new alipore triangular park

2.There is no parking provision for 4 wheeler, however there is proviso for 2 wheeler parking",Residential Apartment,Kolkata South,1.0,1,2.0,4421.0,0,3,3,1.0,N,Upasana,4421.0,"{'LATITUDE': '22.508235906965425', 'LONGITUDE': '88.3268062939763'}",,950 sq.ft.,42 L,2 BHK Flat in Sahapur,"['READY TO MOVE', 'RESALE']",50.0,"[{'category': 'MetroStation', 'text': '1 Metro Station', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'ReligiousPlace', 'text': '6 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '5 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '17 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Pharmacy', 'text': '1 Pharmacy', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'BusDepot', 'text': '1 Bus Depot', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Upasana,Upasana,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '8741', 'LOCALITY_NAME': 'Sahapur', 'ADDRESS': '83 Sitalatala Road, Po. Sahapur, Kolkata 700038'}",0.0,G,,950.0,,,,
Z68871080,S,"Location. It is 3 mins walking from joramandir bus stop on vip road. Very near to salt lake, airport and new town. Markets, hospitals, transports all are at accessible distances.
 Additional details :

No power backup is available.",Residential Apartment,Kolkata East,1.0,1,2.0,3577.0,2,4,3,5.0,24,"Shovanalaya, joramandir",3577.0,"{'LATITUDE': '22.626959', 'LONGITUDE': '88.38464'}",24,715 sq.ft.,22 L,2 BHK Flat in Baguihati,"['READY TO MOVE', 'RESALE']",35.0,"[{'category': 'MetroStation', 'text': '2 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '2 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '1 ATM', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '15 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'BusDepot', 'text': '2 Bus Depots', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}, {'category': 'Miscellaneous', 'text': '2 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]","Shovanalaya, joramandir","Shovanalaya, joramandir","{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1105233', 'LOCALITY_NAME': 'Baguihati', 'ADDRESS': 'H/i-33'}",1.0,G,615.0,715.0,,,,
O71277236,S,"This is your chance to own a 3 bhk residential apartment in greenfield city elite, behala, kolkata south, kolkata where luxury comes with affordability.
Basic details:
You will love this bright and spacious 3 bedroom apartment with 2 bathrooms, modular kitchen, spacious hall and 1 balcony. The balcony offers a great view and is a place to enjoy at any time. This house provides ample natural light and has good ventilation that invites comfort. 
Furnishings and amenities:
This impeccable house is spread across an area of 1100sq. Ft. And is an unfurnished unit. 
The amenities are designed to make your life easy, exciting and luxurious. The society boasts of manicured landscaping and includes lifts, intercom facility, security/fire alarm, maintenance staff, security personnel, visitor parking, swimming pool, gym, clubhouse, rainwater harvesting, piped gas, water storage, waste disposal and park.
The property is a quality construction. 
Location:
The prime location provides residents with access to the very best that this city has to offer. The property is situated close to all the basic amenities. It is close to the main road making it highly accessible.
-Major banks and atms within proximity
-Schools within a close radius
-Easy access to public transport

Wait no more and schedule a tour today.
For more details, kindly contact the owner.",Residential Apartment,Kolkata South,1.0,1,3.0,4210.0,2,7,1,12.0,"23,24,17,6,19,20,21",Greenfield City Elite,4210.0,"{'LATITUDE': '22.49451', 'LONGITUDE': '88.299565'}","17,20,21,23,24,6,19",1180 sq.ft.,40 L,3 BHK Flat in Behala,"['READY TO MOVE', 'RESALE']",44.0,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'ReligiousPlace', 'text': '7 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '2 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '15 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Pharmacy', 'text': '2 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'BusDepot', 'text': '1 Bus Depot', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",Greenfield City Elite,Greenfield City Elite,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '614', 'LOCALITY_NAME': 'Behala', 'ADDRESS': 'Block- 26, Flat- E8'}",1.0,8,950.0,1180.0,,,,
