PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,PROP_NAME,PRICE_SQFT,MAP_DETAILS,AMENITIES,AREA,PRICE,PROP_HEADING,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CARPET_SQFT,SUPERBUILTUP_SQFT,BUILTUP_SQFT,SUPER_AREA,SUPERAREA_UNIT,SUPER_SQFT,CITY.1,CITY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
W71053856,S,"This lovely 2 bhk apartment/flat in tollygunge is available for sale in one of kolkata south's most popular projects, merlin the one. Constructed on a built up area of 680 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 5th level of a 17 storey building. Moreover, the flat is currently under construction and possession is expected within 3 months. All the modern amenities such as swimming pool, grocery shop, cctv surveillance, fitness centre / gym, park and lift(s) will make life easier for you.",Residential Apartment,Kolkata South,1,1,2,16071,4,0,5,17,"1,12,5,6,20,21",Merlin The One,16071,"{'LATITUDE': '22.489445', 'LONGITUDE': '88.337073'}","5,20,21,1,6,12,103",680,90 L,2 BHK Flat in Tollygunge,"['UNDER CONSTRUCTION', 'RESALE', 'RERA | HIRA']",8,"[{'category': 'MetroStation', 'text': '1 Metro Station', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '1 Connectivity', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '2 Educations', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Airport', 'text': '1 Airport', 'className': 'aprt', 'icon': 'https://static.99acres.com/universalapp/img/aprt.png'}, {'category': 'RailwayStation', 'text': '1 Railway Station', 'className': 'rail', 'icon': 'https://static.99acres.com/universalapp/img/rail.png'}]",Merlin The One,Merlin The One,1,5,560,,680,,,,27,Kolkata South,598,tollygunge,
J71104844,S,"Unique location near schools,railway station,bus stop,ferry service etc.",Residential Apartment,Kolkata North,1,1,2,2962,4,2,1,4,"24,5,17,21",Shreemaa Apartment,2962,"{'LATITUDE': '22.83232', 'LONGITUDE': '88.39675'}","5,17,21,24,103",810,24 L,2 BHK Flat in Shyamnagar 24 pgs north,"['READY TO MOVE', 'RESALE']",6,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Hospital', 'text': '2 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}]",Shreemaa Apartment,Shreemaa Apartment,1,3,,810,,,,,26,Kolkata North,0,shyamnagar 24 pgs north,
Q70945268,S,"Prime location on haldiram, vip road with upcoming metro connection. Three superspeciality hospitals, schools,city centre, markets, shopping complex, ac bus services upto howrah stn/ garia /tollygunj and long dist bus service to nb destinations.",Residential Apartment,Kolkata North,1,1,2,4678,4,3,3,5,"24,6,21",Panchavati Complex,4678,"{'LATITUDE': '22.628267', 'LONGITUDE': '88.433051'}","21,24,6,103",855,40 L,2 BHK Flat in VIP Haldiram,"['READY TO MOVE', 'RESALE']",46,"[{'category': 'ReligiousPlace', 'text': '3 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '7 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '22 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'BusDepot', 'text': '1 Bus Depot', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}, {'category': 'Miscellaneous', 'text': '1 Miscellaneous', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Panchavati Complex,Panchavati Complex,1,2,630,855,,,,,26,Kolkata North,8675,vip haldiram,
C49638510,S,"G.T.Road, 5 minutes,uttarpara,hindmotor station, market,shops, temple, . Ideal for small family, newly married couple, elderly people, students etc. Nursing home, hospital are within reach. Gt road, about 5 minutes walk. No water logging in front. New meter. Municipality mutation done.",Residential Apartment,Kolkata West,1,1,1,2000,4,8,2,3,24,Sagarika Apartment,2000,"{'LATITUDE': '22.6777117', 'LONGITUDE': '88.3505313'}","2,41,02,103",467,9 L,1 BHK Flat in Bhadrakali,"['READY TO MOVE', 'RESALE']",20,"[{'category': 'Hospital', 'text': '14 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}]",Sagarika Apartment,Sagarika Apartment,0,1,350,467,360,,,,29,Kolkata West,20101,bhadrakali,"240 Shibtala Street, Block A"
T68995826,S,"A beautiful, well maintained property , situated on main road and within stone throwing distance of narayana school and vista academy, fuel stations, markets, bus and auto rickshaw stop and more importantly well connected with behala chowrasta metro station, shopping complexes and municipality markets.",Residential Apartment,Kolkata South,1,1,3,4343,4,2,2,5,"33,23,45,12,24,17,19,3,6,9,41,20,31,21",Veer Balaji Crimson,4343,"{'LATITUDE': '22.4869926', 'LONGITUDE': '88.3131558'}","17,20,21,23,45,24,19,6,9,41,33,12,3,31,102",1105,48 L,3 BHK Flat in Behala Chowrasta,"['READY TO MOVE', 'RESALE']",47,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'ReligiousPlace', 'text': '8 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '2 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '19 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Pharmacy', 'text': '2 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'BusDepot', 'text': '1 Bus Depot', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",Veer Balaji Crimson,Veer Balaji Crimson,1,1,1105,,,,,,27,Kolkata South,5066,behala chowrasta,
U70426700,S,Beautiful 3bhk for sale at shankhmani,Residential Apartment,Kolkata South,1,1,3,10380,4,5,1,12,"23,24,5,17,6,19,20,21",Shankh Mani,10380,"{'LATITUDE': '22.4836391', 'LONGITUDE': '88.3289965'}","5,17,20,21,23,24,6,19,101,102",1156,1.2 Cr,3 BHK Flat in Tollygunge,"['READY TO MOVE', 'RESALE', 'RERA | HIRA']",4,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Education', 'text': '1 Education', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Park', 'text': '1 Park', 'className': 'prk', 'icon': 'https://static.99acres.com/universalapp/img/prk.png'}]",Shankh Mani,Shankh Mani,0,1,1156,,,,,,27,Kolkata South,598,tollygunge,
A69278338,S,West bengal 's largest housing society. Sapoorjee sukhobrishti.,Residential Apartment,Kolkata East,1,1,2,7500,1,0,2,14,"23,24,17,19,21",Sapurjee Sukhobisti,7500,"{'LATITUDE': '22.56831', 'LONGITUDE': '88.5106'}","1,72,12,32,41,91,02,100",480,36 L,2 BHK Flat in Action Area 3,"['READY TO MOVE', 'RESALE']",11,"[{'category': 'ATM', 'text': '2 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '2 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Pharmacy', 'text': '1 Pharmacy', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'OfficeComplex', 'text': '1 Office Complex', 'className': 'ofce', 'icon': 'https://static.99acres.com/universalapp/img/ofce.png'}, {'category': 'BusDepot', 'text': '1 Bus Depot', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",Sapurjee Sukhobisti,Sapurjee Sukhobisti,1,10,480,,,,,,28,Kolkata East,19042,action area 3,K/24/2003
X71122174,S,"Spacious 3bhk flat. Located above mp office. Well connected to em bypass. Bank, pharmacy, police station, market, temple, and global eateries are all merely a 5-Minute walk. Quiet locality. Self-Gated parking. Lift available.",Residential Apartment,Kolkata South,1,2,3,6181,4,7,3,4,"45,24,19,41,42,21,32",R18 ,6181,"{'LATITUDE': '22.470672', 'LONGITUDE': '88.378616'}","21,32,45,24,19,41,42,100",1400,68 L,3 BHK Flat in Baishnabghata,"['READY TO MOVE', 'RESALE']",50,"[{'category': 'MetroStation', 'text': '3 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '7 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '3 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '16 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'Pharmacy', 'text': '2 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'Miscellaneous', 'text': '2 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",R18 ,R18 ,1,2,1100,1400,,,,,27,Kolkata South,44967,baishnabghata,R18
A70878576,S,"Prime location of behala manton. Only 20 mtrr from diamond harbour road. Nearest metro station is 200 mtr. Specially built with blue tile with big hall, can be customized easily. Having lift and closed gate newly built building",Residential Apartment,Kolkata South,1,1,2,5373,4,3,1,4,"23,24,21",Behala manton pratima vila,5373,"{'LATITUDE': '22.49435', 'LONGITUDE': '88.31612'}","21,23,24,103",1340,72 L,2 BHK Flat in Behala Manton,"['READY TO MOVE', 'RESALE']",50,"[{'category': 'Shopping', 'text': '1 Shopping', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'ReligiousPlace', 'text': '7 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '4 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '21 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Pharmacy', 'text': '2 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'BusDepot', 'text': '1 Bus Depot', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",Behala manton pratima vila,Behala manton pratima vila,2,3,1250,,1340,,,,27,Kolkata South,8729,behala manton,"1, Siddhinath Chatterjee Road"
K40753217,S,"This flat has breezy rooms with 3 sides open. It's a pollution free green area. Children's park and rickshaw stand are at just 100 meters distance. Corporation road in the two sides of the premises. Gitanjali metro station is at 5 mins walk. Property completion year was 2012. Reason for selling this flat as i have shifted to a bigger house. I am the owner of this property. If interested, please call / whatsapp me on the given mobile number. Price can be negotiated if cash buyer.",Residential Apartment,Kolkata South,1,1,2,3143,4,7,3,3,"23,24,6,40,41",Pubali Apartment,3143,"{'LATITUDE': '22.465342', 'LONGITUDE': '88.377884'}","23,24,6,40,41,103",700,22.5 L,2 BHK Flat in Garia,"['READY TO MOVE', 'RESALE']",47,"[{'category': 'MetroStation', 'text': '2 Metro Stations', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'ReligiousPlace', 'text': '7 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '3 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '15 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'Pharmacy', 'text': '2 Pharmacys', 'className': 'phmcy', 'icon': 'https://static.99acres.com/universalapp/img/phmcy.png'}, {'category': 'Miscellaneous', 'text': '2 Miscellaneouss', 'className': 'oldhme', 'icon': 'https://static.99acres.com/universalapp/img/oldhme.png'}]",Pubali Apartment,Pubali Apartment,1,2,,700,,,,,27,Kolkata South,651,garia,
S70583278,S,"Ideal location for communication in between mandirtala and carry road bus-Stops (250 meters behind nabanna) on 162, sarat chatterjee main road. Well ventilated, bed rooms south and east side open. Well designed layout with maximum space utilization.
Within 100 meters of market.",Residential Apartment,Kolkata West,1,1,2,2955,4,0,3,3,"24,39,40,41",Asha Mandir Apartments ,2955,"{'LATITUDE': '22.56667', 'LONGITUDE': '88.31667'}","24,39,40,41",770,22.75 L,2 BHK Flat in Shibpur,"['READY TO MOVE', 'RESALE']",41,"[{'category': 'ReligiousPlace', 'text': '9 Religious Places', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'ATM', 'text': '3 ATMs', 'className': 'atm', 'icon': 'https://static.99acres.com/universalapp/img/atm_blue.png'}, {'category': 'Hospital', 'text': '19 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'BusDepot', 'text': '2 Bus Depots', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",Asha Mandir Apartments ,Asha Mandir Apartments ,1,3,620,770,,,,,29,Kolkata West,8687,shibpur,Block A 302
M70011138,S,"The property is located to the nearest railway station i.E., new barrackpore, bishorpara. Near jessore road. Airport is 5 minutes away. Municipality water supply. Wbsedcl electric supply. Advantage of having four wheelers. Big playground beside the property, school facilities available, huge shopping market just 5 mins walking distance from the property. The property is under new barrackpore municipality. The plot is high land. No problem during monsoon. Property is attached with a high drainage system. The plot is having own garden.",Residential Land,Kolkata North,1,1,,1666666,0,8,0,3,5,,1666666,"{'LATITUDE': '22.676669', 'LONGITUDE': '88.44173'}",5,2159,50 L,Residential land / Plot in Michael Nagar,"['WBIDCL APPROVED', 'READY TO MOVE', 'RESALE']",18,"[{'category': 'Hospital', 'text': '10 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Attraction', 'text': '1 Attraction', 'className': 'cultrl', 'icon': 'https://static.99acres.com/universalapp/img/cultrl.png'}, {'category': 'BusDepot', 'text': '2 Bus Depots', 'className': 'busdpt', 'icon': 'https://static.99acres.com/universalapp/img/busdpt.png'}]",,,,,,,,3,kottah,2159.999983,26,Kolkata North,27563,michael nagar,
C70433614,S,"2 minutes from durgapur road, 5 minutes from dankuni railway stations",Independent House/Villa,Kolkata West,1,1,4,2666,1,8,3,2,24,,2666,"{'LATITUDE': '22.6704306', 'LONGITUDE': '88.2947675'}","24,103",1200,32 L,4 Bedroom House in Dankuni,"['READY TO MOVE', 'RESALE']",6,"[{'category': 'Hospital', 'text': '2 Hospitals', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}]",,,1,,,,,1200,sq.ft.,1200,29,Kolkata West,3844,dankuni,
C71176540,S,"Check out this 2 bhk apartment for sale in ambuja uddipa the condoville, a popular residential project that houses in-Demand flats in sinthee, kolkata north. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 919 sq.Ft. This flat lies on the 2nd level of a 20 storey building. This 0-1 year old property is available for immediate possession as the project is ready to move.",Residential Apartment,Kolkata North,1,1,2,8487,2,5,6,20,"23,24,5,17,6,19,20,21",Ambuja Uddipa The Condoville,8487,"{'LATITUDE': '22.6281521', 'LONGITUDE': '88.383412'}","5,17,20,21,23,24,6,19,101,102,103",919,78 L,2 BHK Flat in Sinthee,"['READY TO MOVE', 'RESALE', 'RERA | HIRA']",11,"[{'category': 'MetroStation', 'text': '1 Metro Station', 'className': 'mstn', 'icon': 'https://static.99acres.com/universalapp/img/mstn.png'}, {'category': 'Shopping', 'text': '3 Shoppings', 'className': 'shpng', 'icon': 'https://static.99acres.com/universalapp/img/shpng.png'}, {'category': 'Connectivity', 'text': '1 Connectivity', 'className': 'hw', 'icon': 'https://static.99acres.com/universalapp/img/hw.png'}, {'category': 'Education', 'text': '2 Educations', 'className': 'schl', 'icon': 'https://static.99acres.com/universalapp/img/schl.png'}, {'category': 'ReligiousPlace', 'text': '1 Religious Place', 'className': 'rlgs', 'icon': 'https://static.99acres.com/universalapp/img/rlgs.png'}, {'category': 'Hospital', 'text': '1 Hospital', 'className': 'hsptl', 'icon': 'https://static.99acres.com/universalapp/img/hsptl.png'}, {'category': 'Bank', 'text': '1 Banks', 'className': 'bnk', 'icon': 'https://static.99acres.com/universalapp/img/bnk.png'}, {'category': 'RailwayStation', 'text': '1 Railway Station', 'className': 'rail', 'icon': 'https://static.99acres.com/universalapp/img/rail.png'}]",Ambuja Uddipa The Condoville,Ambuja Uddipa The Condoville,1,2,637,919,,,,,26,Kolkata North,6832,sinthee,
